trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
"74","12:02:37","12:02:57","8105","13","Gungahlin Place","0","0","1"
"74","12:04:35","12:04:35","8100","14","Gungahlin Place","1","0","1"
"207","12:10:00","12:10:00","8100","1","Alinga Street","0","1","1"
"207","12:11:44","12:12:04","8104","2","Alinga Street","0","0","1"
"207","12:13:34","12:13:54","8106","3","Alinga Street","0","0","1"
"207","12:15:10","12:15:30","8108","4","Alinga Street","0","0","1"
"207","12:17:02","12:17:22","8110","5","Alinga Street","0","0","1"
"207","12:19:07","12:19:27","8112","6","Alinga Street","0","0","1"
"207","12:21:04","12:21:24","8114","7","Alinga Street","0","0","1"
"207","12:23:20","12:23:40","8116","8","Alinga Street","0","0","1"
"207","12:25:29","12:25:49","8118","9","Alinga Street","0","0","1"
"207","12:27:19","12:27:39","8120","10","Alinga Street","0","0","1"
"207","12:29:19","12:29:39","8122","11","Alinga Street","0","0","1"
"207","12:30:49","12:31:09","8124","12","Alinga Street","0","0","1"
"207","12:32:38","12:32:58","8126","13","Alinga Street","0","0","1"
"207","12:34:35","12:34:35","8129","14","Alinga Street","1","0","1"
"80","12:40:00","12:40:00","8129","1","Gungahlin Place","0","1","1"
"80","12:41:54","12:42:14","8127","2","Gungahlin Place","0","0","1"
"80","12:43:19","12:43:39","8125","3","Gungahlin Place","0","0","1"
"80","12:44:35","12:44:55","8123","4","Gungahlin Place","0","0","1"
"80","12:46:29","12:46:49","8121","5","Gungahlin Place","0","0","1"
"80","12:48:26","12:48:46","8119","6","Gungahlin Place","0","0","1"
"80","12:50:30","12:50:50","8117","7","Gungahlin Place","0","0","1"
"80","12:52:45","12:53:05","8115","8","Gungahlin Place","0","0","1"
"80","12:54:53","12:55:13","8113","9","Gungahlin Place","0","0","1"
"80","12:56:53","12:57:13","8111","10","Gungahlin Place","0","0","1"
"80","12:59:02","12:59:22","8109","11","Gungahlin Place","0","0","1"
"80","13:00:38","13:00:58","8107","12","Gungahlin Place","0","0","1"
"80","13:02:37","13:02:57","8105","13","Gungahlin Place","0","0","1"
"80","13:04:35","13:04:35","8100","14","Gungahlin Place","1","0","1"
"213","13:10:00","13:10:00","8100","1","Alinga Street","0","1","1"
"213","13:11:44","13:12:04","8104","2","Alinga Street","0","0","1"
"213","13:13:34","13:13:54","8106","3","Alinga Street","0","0","1"
"213","13:15:10","13:15:30","8108","4","Alinga Street","0","0","1"
"213","13:17:02","13:17:22","8110","5","Alinga Street","0","0","1"
"213","13:19:07","13:19:27","8112","6","Alinga Street","0","0","1"
"213","13:21:04","13:21:24","8114","7","Alinga Street","0","0","1"
"213","13:23:20","13:23:40","8116","8","Alinga Street","0","0","1"
"213","13:25:29","13:25:49","8118","9","Alinga Street","0","0","1"
"213","13:27:19","13:27:39","8120","10","Alinga Street","0","0","1"
"213","13:29:19","13:29:39","8122","11","Alinga Street","0","0","1"
"213","13:30:49","13:31:09","8124","12","Alinga Street","0","0","1"
"213","13:32:38","13:32:58","8126","13","Alinga Street","0","0","1"
"213","13:34:35","13:34:35","8129","14","Alinga Street","1","0","1"
"86","13:40:00","13:40:00","8129","1","Gungahlin Place","0","1","1"
"86","13:41:54","13:42:14","8127","2","Gungahlin Place","0","0","1"
"86","13:43:19","13:43:39","8125","3","Gungahlin Place","0","0","1"
"86","13:44:35","13:44:55","8123","4","Gungahlin Place","0","0","1"
"86","13:46:29","13:46:49","8121","5","Gungahlin Place","0","0","1"
"86","13:48:26","13:48:46","8119","6","Gungahlin Place","0","0","1"
"86","13:50:30","13:50:50","8117","7","Gungahlin Place","0","0","1"
"86","13:52:45","13:53:05","8115","8","Gungahlin Place","0","0","1"
"86","13:54:53","13:55:13","8113","9","Gungahlin Place","0","0","1"
"86","13:56:53","13:57:13","8111","10","Gungahlin Place","0","0","1"
"86","13:59:02","13:59:22","8109","11","Gungahlin Place","0","0","1"
"86","14:00:38","14:00:58","8107","12","Gungahlin Place","0","0","1"
"86","14:02:37","14:02:57","8105","13","Gungahlin Place","0","0","1"
"86","14:04:35","14:04:35","8100","14","Gungahlin Place","1","0","1"
"219","14:10:00","14:10:00","8100","1","Alinga Street","0","1","1"
"219","14:11:44","14:12:04","8104","2","Alinga Street","0","0","1"
"219","14:13:34","14:13:54","8106","3","Alinga Street","0","0","1"
"219","14:15:10","14:15:30","8108","4","Alinga Street","0","0","1"
"219","14:17:02","14:17:22","8110","5","Alinga Street","0","0","1"
"219","14:19:07","14:19:27","8112","6","Alinga Street","0","0","1"
"219","14:21:04","14:21:24","8114","7","Alinga Street","0","0","1"
"219","14:23:20","14:23:40","8116","8","Alinga Street","0","0","1"
"219","14:25:29","14:25:49","8118","9","Alinga Street","0","0","1"
"219","14:27:19","14:27:39","8120","10","Alinga Street","0","0","1"
"219","14:29:19","14:29:39","8122","11","Alinga Street","0","0","1"
"219","14:30:49","14:31:09","8124","12","Alinga Street","0","0","1"
"219","14:32:38","14:32:58","8126","13","Alinga Street","0","0","1"
"219","14:34:35","14:34:35","8129","14","Alinga Street","1","0","1"
"92","14:40:00","14:40:00","8129","1","Gungahlin Place","0","1","1"
"92","14:41:54","14:42:14","8127","2","Gungahlin Place","0","0","1"
"92","14:43:19","14:43:39","8125","3","Gungahlin Place","0","0","1"
"92","14:44:35","14:44:55","8123","4","Gungahlin Place","0","0","1"
"92","14:46:29","14:46:49","8121","5","Gungahlin Place","0","0","1"
"92","14:48:26","14:48:46","8119","6","Gungahlin Place","0","0","1"
"92","14:50:30","14:50:50","8117","7","Gungahlin Place","0","0","1"
"92","14:52:45","14:53:05","8115","8","Gungahlin Place","0","0","1"
"92","14:54:53","14:55:13","8113","9","Gungahlin Place","0","0","1"
"92","14:56:53","14:57:13","8111","10","Gungahlin Place","0","0","1"
"92","14:59:02","14:59:22","8109","11","Gungahlin Place","0","0","1"
"92","15:00:38","15:00:58","8107","12","Gungahlin Place","0","0","1"
"92","15:02:37","15:02:57","8105","13","Gungahlin Place","0","0","1"
"92","15:04:35","15:04:35","8100","14","Gungahlin Place","1","0","1"
"231","15:10:00","15:10:00","8100","1","Alinga Street","0","1","1"
"231","15:11:44","15:12:04","8104","2","Alinga Street","0","0","1"
"231","15:13:34","15:13:54","8106","3","Alinga Street","0","0","1"
"231","15:15:10","15:15:30","8108","4","Alinga Street","0","0","1"
"231","15:17:02","15:17:22","8110","5","Alinga Street","0","0","1"
"231","15:19:07","15:19:27","8112","6","Alinga Street","0","0","1"
"231","15:21:04","15:21:24","8114","7","Alinga Street","0","0","1"
"231","15:23:20","15:23:40","8116","8","Alinga Street","0","0","1"
"231","15:25:29","15:25:49","8118","9","Alinga Street","0","0","1"
"231","15:27:19","15:27:39","8120","10","Alinga Street","0","0","1"
"231","15:29:19","15:29:39","8122","11","Alinga Street","0","0","1"
"231","15:30:49","15:31:09","8124","12","Alinga Street","0","0","1"
"231","15:32:38","15:32:58","8126","13","Alinga Street","0","0","1"
"231","15:34:35","15:34:35","8129","14","Alinga Street","1","0","1"
"101","15:42:00","15:42:00","8129","1","Gungahlin Place","0","1","1"
"101","15:43:54","15:44:14","8127","2","Gungahlin Place","0","0","1"
"101","15:45:19","15:45:39","8125","3","Gungahlin Place","0","0","1"
"101","15:46:35","15:46:55","8123","4","Gungahlin Place","0","0","1"
"101","15:48:29","15:48:49","8121","5","Gungahlin Place","0","0","1"
"101","15:50:26","15:50:46","8119","6","Gungahlin Place","0","0","1"
"101","15:52:30","15:52:50","8117","7","Gungahlin Place","0","0","1"
"101","15:54:45","15:55:05","8115","8","Gungahlin Place","0","0","1"
"101","15:56:53","15:57:13","8113","9","Gungahlin Place","0","0","1"
"101","15:58:53","15:59:13","8111","10","Gungahlin Place","0","0","1"
"101","16:01:02","16:01:22","8109","11","Gungahlin Place","0","0","1"
"101","16:02:38","16:02:58","8107","12","Gungahlin Place","0","0","1"
"101","16:04:37","16:04:57","8105","13","Gungahlin Place","0","0","1"
"101","16:06:35","16:06:35","8100","14","Gungahlin Place","1","0","1"
"242","16:12:00","16:12:00","8100","1","Alinga Street","0","1","1"
"242","16:13:44","16:14:04","8104","2","Alinga Street","0","0","1"
"242","16:15:34","16:15:54","8106","3","Alinga Street","0","0","1"
"242","16:17:10","16:17:30","8108","4","Alinga Street","0","0","1"
"242","16:19:02","16:19:22","8110","5","Alinga Street","0","0","1"
"242","16:21:07","16:21:27","8112","6","Alinga Street","0","0","1"
"242","16:23:04","16:23:24","8114","7","Alinga Street","0","0","1"
"242","16:25:20","16:25:40","8116","8","Alinga Street","0","0","1"
"242","16:27:29","16:27:49","8118","9","Alinga Street","0","0","1"
"242","16:29:19","16:29:39","8120","10","Alinga Street","0","0","1"
"242","16:31:19","16:31:39","8122","11","Alinga Street","0","0","1"
"242","16:32:49","16:33:09","8124","12","Alinga Street","0","0","1"
"242","16:34:38","16:34:58","8126","13","Alinga Street","0","0","1"
"242","16:36:35","16:36:35","8129","14","Alinga Street","1","0","1"
"111","16:42:00","16:42:00","8129","1","Gungahlin Place","0","1","1"
"111","16:43:54","16:44:14","8127","2","Gungahlin Place","0","0","1"
"111","16:45:19","16:45:39","8125","3","Gungahlin Place","0","0","1"
"111","16:46:35","16:46:55","8123","4","Gungahlin Place","0","0","1"
"111","16:48:29","16:48:49","8121","5","Gungahlin Place","0","0","1"
"111","16:50:26","16:50:46","8119","6","Gungahlin Place","0","0","1"
"111","16:52:30","16:52:50","8117","7","Gungahlin Place","0","0","1"
"111","16:54:45","16:55:05","8115","8","Gungahlin Place","0","0","1"
"111","16:56:53","16:57:13","8113","9","Gungahlin Place","0","0","1"
"111","16:58:53","16:59:13","8111","10","Gungahlin Place","0","0","1"
"111","17:01:02","17:01:22","8109","11","Gungahlin Place","0","0","1"
"111","17:02:38","17:02:58","8107","12","Gungahlin Place","0","0","1"
"111","17:04:37","17:04:57","8105","13","Gungahlin Place","0","0","1"
"111","17:06:35","17:06:35","8100","14","Gungahlin Place","1","0","1"
"252","17:12:00","17:12:00","8100","1","Alinga Street","0","1","1"
"252","17:13:44","17:14:04","8104","2","Alinga Street","0","0","1"
"252","17:15:34","17:15:54","8106","3","Alinga Street","0","0","1"
"252","17:17:10","17:17:30","8108","4","Alinga Street","0","0","1"
"252","17:19:02","17:19:22","8110","5","Alinga Street","0","0","1"
"252","17:21:07","17:21:27","8112","6","Alinga Street","0","0","1"
"252","17:23:04","17:23:24","8114","7","Alinga Street","0","0","1"
"252","17:25:20","17:25:40","8116","8","Alinga Street","0","0","1"
"252","17:27:29","17:27:49","8118","9","Alinga Street","0","0","1"
"252","17:29:19","17:29:39","8120","10","Alinga Street","0","0","1"
"252","17:31:19","17:31:39","8122","11","Alinga Street","0","0","1"
"252","17:32:49","17:33:09","8124","12","Alinga Street","0","0","1"
"252","17:34:38","17:34:58","8126","13","Alinga Street","0","0","1"
"252","17:36:35","17:36:35","8129","14","Alinga Street","1","0","1"
"121","17:42:00","17:42:00","8129","1","Gungahlin Place","0","1","1"
"121","17:43:54","17:44:14","8127","2","Gungahlin Place","0","0","1"
"121","17:45:19","17:45:39","8125","3","Gungahlin Place","0","0","1"
"121","17:46:35","17:46:55","8123","4","Gungahlin Place","0","0","1"
"121","17:48:29","17:48:49","8121","5","Gungahlin Place","0","0","1"
"121","17:50:26","17:50:46","8119","6","Gungahlin Place","0","0","1"
"121","17:52:30","17:52:50","8117","7","Gungahlin Place","0","0","1"
"121","17:54:45","17:55:05","8115","8","Gungahlin Place","0","0","1"
"121","17:56:53","17:57:13","8113","9","Gungahlin Place","0","0","1"
"121","17:58:53","17:59:13","8111","10","Gungahlin Place","0","0","1"
"121","18:01:02","18:01:22","8109","11","Gungahlin Place","0","0","1"
"121","18:02:38","18:02:58","8107","12","Gungahlin Place","0","0","1"
"121","18:04:37","18:04:57","8105","13","Gungahlin Place","0","0","1"
"121","18:06:35","18:06:35","8100","14","Gungahlin Place","1","0","1"
"262","18:12:00","18:12:00","8100","1","Alinga Street","0","1","1"
"262","18:13:44","18:14:04","8104","2","Alinga Street","0","0","1"
"262","18:15:34","18:15:54","8106","3","Alinga Street","0","0","1"
"262","18:17:10","18:17:30","8108","4","Alinga Street","0","0","1"
"262","18:19:02","18:19:22","8110","5","Alinga Street","0","0","1"
"262","18:21:07","18:21:27","8112","6","Alinga Street","0","0","1"
"262","18:23:04","18:23:24","8114","7","Alinga Street","0","0","1"
"262","18:25:20","18:25:40","8116","8","Alinga Street","0","0","1"
"262","18:27:29","18:27:49","8118","9","Alinga Street","0","0","1"
"262","18:29:19","18:29:39","8120","10","Alinga Street","0","0","1"
"262","18:31:19","18:31:39","8122","11","Alinga Street","0","0","1"
"262","18:32:49","18:33:09","8124","12","Alinga Street","0","0","1"
"262","18:34:38","18:34:58","8126","13","Alinga Street","0","0","1"
"262","18:36:35","18:36:35","8129","14","Alinga Street","1","0","1"
"131","18:42:00","18:42:00","8129","1","Gungahlin Place","0","1","1"
"131","18:43:54","18:44:14","8127","2","Gungahlin Place","0","0","1"
"131","18:45:19","18:45:39","8125","3","Gungahlin Place","0","0","1"
"131","18:46:35","18:46:55","8123","4","Gungahlin Place","0","0","1"
"131","18:48:29","18:48:49","8121","5","Gungahlin Place","0","0","1"
"131","18:50:26","18:50:46","8119","6","Gungahlin Place","0","0","1"
"131","18:52:30","18:52:50","8117","7","Gungahlin Place","0","0","1"
"131","18:54:45","18:55:05","8115","8","Gungahlin Place","0","0","1"
"131","18:56:53","18:57:13","8113","9","Gungahlin Place","0","0","1"
"131","18:58:53","18:59:13","8111","10","Gungahlin Place","0","0","1"
"131","19:01:02","19:01:22","8109","11","Gungahlin Place","0","0","1"
"131","19:02:38","19:02:58","8107","12","Gungahlin Place","0","0","1"
"131","19:04:37","19:04:57","8105","13","Gungahlin Place","0","0","1"
"131","19:06:35","19:06:35","8100","14","Gungahlin Place","1","0","1"
"276","19:15:00","19:15:00","8100","1","Alinga Street","0","1","1"
"276","19:16:44","19:17:04","8104","2","Alinga Street","0","0","1"
"276","19:18:34","19:18:54","8106","3","Alinga Street","0","0","1"
"276","19:20:10","19:20:30","8108","4","Alinga Street","0","0","1"
"276","19:22:02","19:22:22","8110","5","Alinga Street","0","0","1"
"276","19:24:07","19:24:27","8112","6","Alinga Street","0","0","1"
"276","19:26:04","19:26:24","8114","7","Alinga Street","0","0","1"
"276","19:28:20","19:28:40","8116","8","Alinga Street","0","0","1"
"276","19:30:29","19:30:49","8118","9","Alinga Street","0","0","1"
"276","19:32:19","19:32:39","8120","10","Alinga Street","0","0","1"
"276","19:34:19","19:34:39","8122","11","Alinga Street","0","0","1"
"276","19:35:49","19:36:09","8124","12","Alinga Street","0","0","1"
"276","19:37:38","19:37:58","8126","13","Alinga Street","0","0","1"
"276","19:39:35","19:39:35","8129","14","Alinga Street","1","0","1"
"137","19:45:00","19:45:00","8129","1","Gungahlin Place","0","1","1"
"137","19:46:54","19:47:14","8127","2","Gungahlin Place","0","0","1"
"137","19:48:19","19:48:39","8125","3","Gungahlin Place","0","0","1"
"137","19:49:35","19:49:55","8123","4","Gungahlin Place","0","0","1"
"137","19:51:29","19:51:49","8121","5","Gungahlin Place","0","0","1"
"137","19:53:26","19:53:46","8119","6","Gungahlin Place","0","0","1"
"137","19:55:30","19:55:50","8117","7","Gungahlin Place","0","0","1"
"137","19:57:45","19:58:05","8115","8","Gungahlin Place","0","0","1"
"137","19:59:53","20:00:13","8113","9","Gungahlin Place","0","0","1"
"137","20:01:53","20:02:13","8111","10","Gungahlin Place","0","0","1"
"137","20:04:02","20:04:22","8109","11","Gungahlin Place","0","0","1"
"137","20:05:38","20:05:58","8107","12","Gungahlin Place","0","0","1"
"137","20:07:37","20:07:57","8105","13","Gungahlin Place","0","0","1"
"137","20:09:35","20:09:35","8100","14","Gungahlin Place","1","0","1"
"284","20:15:00","20:15:00","8100","1","Alinga Street","0","1","1"
"284","20:16:44","20:17:04","8104","2","Alinga Street","0","0","1"
"284","20:18:34","20:18:54","8106","3","Alinga Street","0","0","1"
"284","20:20:10","20:20:30","8108","4","Alinga Street","0","0","1"
"284","20:22:02","20:22:22","8110","5","Alinga Street","0","0","1"
"284","20:24:07","20:24:27","8112","6","Alinga Street","0","0","1"
"284","20:26:04","20:26:24","8114","7","Alinga Street","0","0","1"
"284","20:28:20","20:28:40","8116","8","Alinga Street","0","0","1"
"284","20:30:29","20:30:49","8118","9","Alinga Street","0","0","1"
"284","20:32:19","20:32:39","8120","10","Alinga Street","0","0","1"
"284","20:34:19","20:34:39","8122","11","Alinga Street","0","0","1"
"284","20:35:49","20:36:09","8124","12","Alinga Street","0","0","1"
"284","20:37:38","20:37:58","8126","13","Alinga Street","0","0","1"
"284","20:39:35","20:39:35","8129","14","Alinga Street","1","0","1"
"141","20:45:00","20:45:00","8129","1","Gungahlin Place","0","1","1"
"141","20:46:54","20:47:14","8127","2","Gungahlin Place","0","0","1"
"141","20:48:19","20:48:39","8125","3","Gungahlin Place","0","0","1"
"141","20:49:35","20:49:55","8123","4","Gungahlin Place","0","0","1"
"141","20:51:29","20:51:49","8121","5","Gungahlin Place","0","0","1"
"141","20:53:26","20:53:46","8119","6","Gungahlin Place","0","0","1"
"141","20:55:30","20:55:50","8117","7","Gungahlin Place","0","0","1"
"141","20:57:45","20:58:05","8115","8","Gungahlin Place","0","0","1"
"141","20:59:53","21:00:13","8113","9","Gungahlin Place","0","0","1"
"141","21:01:53","21:02:13","8111","10","Gungahlin Place","0","0","1"
"141","21:04:02","21:04:22","8109","11","Gungahlin Place","0","0","1"
"141","21:05:38","21:05:58","8107","12","Gungahlin Place","0","0","1"
"141","21:07:37","21:07:57","8105","13","Gungahlin Place","0","0","1"
"141","21:09:35","21:09:35","8100","14","Gungahlin Place","1","0","1"
"288","21:15:00","21:15:00","8100","1","Alinga Street","0","1","1"
"288","21:16:44","21:17:04","8104","2","Alinga Street","0","0","1"
"288","21:18:34","21:18:54","8106","3","Alinga Street","0","0","1"
"288","21:20:10","21:20:30","8108","4","Alinga Street","0","0","1"
"288","21:22:02","21:22:22","8110","5","Alinga Street","0","0","1"
"288","21:24:07","21:24:27","8112","6","Alinga Street","0","0","1"
"288","21:26:04","21:26:24","8114","7","Alinga Street","0","0","1"
"288","21:28:20","21:28:40","8116","8","Alinga Street","0","0","1"
"288","21:30:29","21:30:49","8118","9","Alinga Street","0","0","1"
"288","21:32:19","21:32:39","8120","10","Alinga Street","0","0","1"
"288","21:34:19","21:34:39","8122","11","Alinga Street","0","0","1"
"288","21:35:49","21:36:09","8124","12","Alinga Street","0","0","1"
"288","21:37:38","21:37:58","8126","13","Alinga Street","0","0","1"
"288","21:39:35","21:39:35","8129","14","Alinga Street","1","0","1"
"145","21:45:00","21:45:00","8129","1","Gungahlin Place","0","1","1"
"145","21:46:54","21:47:14","8127","2","Gungahlin Place","0","0","1"
"145","21:48:19","21:48:39","8125","3","Gungahlin Place","0","0","1"
"145","21:49:35","21:49:55","8123","4","Gungahlin Place","0","0","1"
"145","21:51:29","21:51:49","8121","5","Gungahlin Place","0","0","1"
"145","21:53:26","21:53:46","8119","6","Gungahlin Place","0","0","1"
"145","21:55:30","21:55:50","8117","7","Gungahlin Place","0","0","1"
"145","21:57:45","21:58:05","8115","8","Gungahlin Place","0","0","1"
"145","21:59:53","22:00:13","8113","9","Gungahlin Place","0","0","1"
"145","22:01:53","22:02:13","8111","10","Gungahlin Place","0","0","1"
"145","22:04:02","22:04:22","8109","11","Gungahlin Place","0","0","1"
"145","22:05:38","22:05:58","8107","12","Gungahlin Place","0","0","1"
"145","22:07:37","22:07:57","8105","13","Gungahlin Place","0","0","1"
"145","22:09:35","22:09:35","8100","14","Gungahlin Place","1","0","1"
"292","22:15:00","22:15:00","8100","1","Alinga Street","0","1","1"
"292","22:16:44","22:17:04","8104","2","Alinga Street","0","0","1"
"292","22:18:34","22:18:54","8106","3","Alinga Street","0","0","1"
"292","22:20:10","22:20:30","8108","4","Alinga Street","0","0","1"
"292","22:22:02","22:22:22","8110","5","Alinga Street","0","0","1"
"292","22:24:07","22:24:27","8112","6","Alinga Street","0","0","1"
"292","22:26:04","22:26:24","8114","7","Alinga Street","0","0","1"
"292","22:28:20","22:28:40","8116","8","Alinga Street","0","0","1"
"292","22:30:29","22:30:49","8118","9","Alinga Street","0","0","1"
"292","22:32:19","22:32:39","8120","10","Alinga Street","0","0","1"
"292","22:34:19","22:34:39","8122","11","Alinga Street","0","0","1"
"292","22:35:49","22:36:09","8124","12","Alinga Street","0","0","1"
"292","22:37:38","22:37:58","8126","13","Alinga Street","0","0","1"
"292","22:39:35","22:39:35","8129","14","Alinga Street","1","0","1"
"149","22:45:00","22:45:00","8129","1","Gungahlin Place","0","1","1"
"149","22:46:54","22:47:14","8127","2","Gungahlin Place","0","0","1"
"149","22:48:19","22:48:39","8125","3","Gungahlin Place","0","0","1"
"149","22:49:35","22:49:55","8123","4","Gungahlin Place","0","0","1"
"149","22:51:29","22:51:49","8121","5","Gungahlin Place","0","0","1"
"149","22:53:26","22:53:46","8119","6","Gungahlin Place","0","0","1"
"149","22:55:30","22:55:50","8117","7","Gungahlin Place","0","0","1"
"149","22:57:45","22:58:05","8115","8","Gungahlin Place","0","0","1"
"149","22:59:53","23:00:13","8113","9","Gungahlin Place","0","0","1"
"149","23:01:53","23:02:13","8111","10","Gungahlin Place","0","0","1"
"149","23:04:02","23:04:22","8109","11","Gungahlin Place","0","0","1"
"149","23:05:38","23:05:58","8107","12","Gungahlin Place","0","0","1"
"149","23:07:37","23:07:57","8105","13","Gungahlin Place","0","0","1"
"149","23:09:35","23:09:35","8100","14","Gungahlin Place","1","0","1"
"297","23:15:00","23:15:00","8100","1","Sandford Street","0","1","1"
"297","23:16:44","23:17:04","8104","2","Sandford Street","0","0","1"
"297","23:18:34","23:18:54","8106","3","Sandford Street","0","0","1"
"297","23:20:10","23:20:30","8108","4","Sandford Street","0","0","1"
"297","23:22:02","23:22:22","8110","5","Sandford Street","0","0","1"
"297","23:24:07","23:24:07","8112","6","Sandford Street","1","0","1"
"15","07:05:13","07:05:13","8113","1","Gungahlin Place","0","1","1"
"15","07:07:13","07:07:33","8111","2","Gungahlin Place","0","0","1"
"15","07:09:22","07:09:42","8109","3","Gungahlin Place","0","0","1"
"15","07:10:58","07:11:18","8107","4","Gungahlin Place","0","0","1"
"15","07:12:57","07:13:17","8105","5","Gungahlin Place","0","0","1"
"15","07:14:55","07:14:55","8100","6","Gungahlin Place","1","0","1"
"165","07:20:00","07:20:00","8100","1","Alinga Street","0","1","1"
"165","07:21:44","07:22:04","8104","2","Alinga Street","0","0","1"
"165","07:23:34","07:23:54","8106","3","Alinga Street","0","0","1"
"165","07:25:10","07:25:30","8108","4","Alinga Street","0","0","1"
"165","07:27:02","07:27:22","8110","5","Alinga Street","0","0","1"
"165","07:29:07","07:29:27","8112","6","Alinga Street","0","0","1"
"165","07:31:04","07:31:24","8114","7","Alinga Street","0","0","1"
"165","07:33:20","07:33:40","8116","8","Alinga Street","0","0","1"
"165","07:35:29","07:35:49","8118","9","Alinga Street","0","0","1"
"165","07:37:19","07:37:39","8120","10","Alinga Street","0","0","1"
"165","07:39:19","07:39:39","8122","11","Alinga Street","0","0","1"
"165","07:40:49","07:41:09","8124","12","Alinga Street","0","0","1"
"165","07:42:38","07:42:58","8126","13","Alinga Street","0","0","1"
"165","07:44:35","07:44:35","8129","14","Alinga Street","1","0","1"
"32","07:50:00","07:50:00","8129","1","Gungahlin Place","0","1","1"
"32","07:51:54","07:52:14","8127","2","Gungahlin Place","0","0","1"
"32","07:53:19","07:53:39","8125","3","Gungahlin Place","0","0","1"
"32","07:54:35","07:54:55","8123","4","Gungahlin Place","0","0","1"
"32","07:56:29","07:56:49","8121","5","Gungahlin Place","0","0","1"
"32","07:58:26","07:58:46","8119","6","Gungahlin Place","0","0","1"
"32","08:00:30","08:00:50","8117","7","Gungahlin Place","0","0","1"
"32","08:02:45","08:03:05","8115","8","Gungahlin Place","0","0","1"
"32","08:04:53","08:05:13","8113","9","Gungahlin Place","0","0","1"
"32","08:06:53","08:07:13","8111","10","Gungahlin Place","0","0","1"
"32","08:09:02","08:09:22","8109","11","Gungahlin Place","0","0","1"
"32","08:10:38","08:10:58","8107","12","Gungahlin Place","0","0","1"
"32","08:12:37","08:12:57","8105","13","Gungahlin Place","0","0","1"
"32","08:14:35","08:14:35","8100","14","Gungahlin Place","1","0","1"
"177","08:20:00","08:20:00","8100","1","Alinga Street","0","1","1"
"177","08:21:44","08:22:04","8104","2","Alinga Street","0","0","1"
"177","08:23:34","08:23:54","8106","3","Alinga Street","0","0","1"
"177","08:25:10","08:25:30","8108","4","Alinga Street","0","0","1"
"177","08:27:02","08:27:22","8110","5","Alinga Street","0","0","1"
"177","08:29:07","08:29:27","8112","6","Alinga Street","0","0","1"
"177","08:31:04","08:31:24","8114","7","Alinga Street","0","0","1"
"177","08:33:20","08:33:40","8116","8","Alinga Street","0","0","1"
"177","08:35:29","08:35:49","8118","9","Alinga Street","0","0","1"
"177","08:37:19","08:37:39","8120","10","Alinga Street","0","0","1"
"177","08:39:19","08:39:39","8122","11","Alinga Street","0","0","1"
"177","08:40:49","08:41:09","8124","12","Alinga Street","0","0","1"
"177","08:42:38","08:42:58","8126","13","Alinga Street","0","0","1"
"177","08:44:35","08:44:35","8129","14","Alinga Street","1","0","1"
"44","08:50:00","08:50:00","8129","1","Gungahlin Place","0","1","1"
"44","08:51:54","08:52:14","8127","2","Gungahlin Place","0","0","1"
"44","08:53:19","08:53:39","8125","3","Gungahlin Place","0","0","1"
"44","08:54:35","08:54:55","8123","4","Gungahlin Place","0","0","1"
"44","08:56:29","08:56:49","8121","5","Gungahlin Place","0","0","1"
"44","08:58:26","08:58:46","8119","6","Gungahlin Place","0","0","1"
"44","09:00:30","09:00:50","8117","7","Gungahlin Place","0","0","1"
"44","09:02:45","09:03:05","8115","8","Gungahlin Place","0","0","1"
"44","09:04:53","09:05:13","8113","9","Gungahlin Place","0","0","1"
"44","09:06:53","09:07:13","8111","10","Gungahlin Place","0","0","1"
"44","09:09:02","09:09:22","8109","11","Gungahlin Place","0","0","1"
"44","09:10:38","09:10:58","8107","12","Gungahlin Place","0","0","1"
"44","09:12:37","09:12:57","8105","13","Gungahlin Place","0","0","1"
"44","09:14:35","09:14:35","8100","14","Gungahlin Place","1","0","1"
"189","09:20:00","09:20:00","8100","1","Alinga Street","0","1","1"
"189","09:21:44","09:22:04","8104","2","Alinga Street","0","0","1"
"189","09:23:34","09:23:54","8106","3","Alinga Street","0","0","1"
"189","09:25:10","09:25:30","8108","4","Alinga Street","0","0","1"
"189","09:27:02","09:27:22","8110","5","Alinga Street","0","0","1"
"189","09:29:07","09:29:27","8112","6","Alinga Street","0","0","1"
"189","09:31:04","09:31:24","8114","7","Alinga Street","0","0","1"
"189","09:33:20","09:33:40","8116","8","Alinga Street","0","0","1"
"189","09:35:29","09:35:49","8118","9","Alinga Street","0","0","1"
"189","09:37:19","09:37:39","8120","10","Alinga Street","0","0","1"
"189","09:39:19","09:39:39","8122","11","Alinga Street","0","0","1"
"189","09:40:49","09:41:09","8124","12","Alinga Street","0","0","1"
"189","09:42:38","09:42:58","8126","13","Alinga Street","0","0","1"
"189","09:44:35","09:44:35","8129","14","Alinga Street","1","0","1"
"61","09:50:00","09:50:00","8129","1","Gungahlin Place","0","1","1"
"61","09:51:54","09:52:14","8127","2","Gungahlin Place","0","0","1"
"61","09:53:19","09:53:39","8125","3","Gungahlin Place","0","0","1"
"61","09:54:35","09:54:55","8123","4","Gungahlin Place","0","0","1"
"61","09:56:29","09:56:49","8121","5","Gungahlin Place","0","0","1"
"61","09:58:26","09:58:46","8119","6","Gungahlin Place","0","0","1"
